"","Estimate","Std. Error","z value","Pr(>|z|)"
"ADMINObama:FOREIGN_WORKER_INFO_STATEOH",-3608107355988.33,2653395847365.57,-1.35980741794355,0.173890874386285
"ADMINTrump:FOREIGN_WORKER_INFO_STATEOH",-3608107355987.26,2653395847365.63,-1.35980741794312,0.173890874386422
"ADMINObama:FOREIGN_WORKER_INFO_STATEOK",-3608107355985.55,2653395847365.61,-1.35980741794249,0.173890874386623
"ADMINTrump:FOREIGN_WORKER_INFO_STATEOK",-3608107355986.96,2653395847365.63,-1.35980741794301,0.173890874386458
"ADMINObama:FOREIGN_WORKER_INFO_STATEOR",-3608107355986,2653395847365.64,-1.35980741794264,0.173890874386575
"ADMINTrump:FOREIGN_WORKER_INFO_STATEOR",-3608107355987.65,2653395847365.62,-1.35980741794327,0.173890874386376
"ADMINObama:FOREIGN_WORKER_INFO_STATEPA",-3608107355987.49,2653395847365.58,-1.35980741794324,0.173890874386387
"ADMINTrump:FOREIGN_WORKER_INFO_STATEPA",-3608107355986.58,2653395847365.6,-1.35980741794288,0.173890874386498
"ADMINObama:FOREIGN_WORKER_INFO_STATEPR",-3608107356003.21,2653395847365.64,-1.35980741794913,0.173890874384521
"ADMINTrump:FOREIGN_WORKER_INFO_STATEPR",-4507207734907565,2653395800476.53,-1698.65639121691,0
"ADMINObama:FOREIGN_WORKER_INFO_STATERI",-3608107355986.26,2653395847365.63,-1.35980741794275,0.173890874386541
"ADMINTrump:FOREIGN_WORKER_INFO_STATERI",-3608107355986.24,2653395847365.61,-1.35980741794275,0.173890874386541
"ADMINObama:FOREIGN_WORKER_INFO_STATESC",-3608107355987.85,2653395847365.69,-1.35980741794331,0.173890874386362
"ADMINTrump:FOREIGN_WORKER_INFO_STATESC",-3608107355986.24,2653395847365.61,-1.35980741794275,0.173890874386541
"ADMINObama:FOREIGN_WORKER_INFO_STATESD",-4507207734623060,2653395906485.17,-1698.65632324486,0
"ADMINTrump:FOREIGN_WORKER_INFO_STATESD",-3608107355987.13,2653395847365.59,-1.35980741794309,0.173890874386431
"ADMINObama:FOREIGN_WORKER_INFO_STATETN",-3608107355987.44,2653395847365.47,-1.35980741794327,0.173890874386375
"ADMINTrump:FOREIGN_WORKER_INFO_STATETN",-3608107355986.97,2653395847365.64,-1.35980741794301,0.173890874386458
"ADMINObama:FOREIGN_WORKER_INFO_STATETX",-3608107355987.29,2653395847365.62,-1.35980741794314,0.173890874386418
"ADMINTrump:FOREIGN_WORKER_INFO_STATETX",-3608107355987.47,2653395847365.65,-1.35980741794319,0.1738908743864
"ADMINObama:FOREIGN_WORKER_INFO_STATEUT",-3608107355986.93,2653395847365.6,-1.35980741794301,0.173890874386458
"ADMINTrump:FOREIGN_WORKER_INFO_STATEUT",-3608107355987.54,2653395847365.65,-1.35980741794322,0.173890874386391
"ADMINObama:FOREIGN_WORKER_INFO_STATEVA",-3608107355987.26,2653395847365.67,-1.3598074179431,0.17389087438643
"ADMINTrump:FOREIGN_WORKER_INFO_STATEVA",-3608107355986.89,2653395847365.6,-1.359807417943,0.173890874386461
"ADMINObama:FOREIGN_WORKER_INFO_STATEVT",-3608107356013.11,2653395847365.32,-1.35980741795302,0.173890874383289
"ADMINObama:FOREIGN_WORKER_INFO_STATEWA",-3608107355988.52,2653395847365.61,-1.35980741794361,0.173890874386269
"ADMINTrump:FOREIGN_WORKER_INFO_STATEWA",-3608107355987.63,2653395847365.56,-1.3598074179433,0.173890874386368
"ADMINObama:FOREIGN_WORKER_INFO_STATEWI",-3608107355987.91,2653395847365.55,-1.35980741794341,0.173890874386332
"ADMINTrump:FOREIGN_WORKER_INFO_STATEWI",-3608107356013.58,2653395847365.57,-1.35980741795307,0.173890874383273
"ADMINObama:FOREIGN_WORKER_INFO_STATEWV",-3608107356013.56,2653395847365.67,-1.35980741795301,0.173890874383291
"ADMINTrump:FOREIGN_WORKER_INFO_STATEWV",-3608107356013.53,2653395847365.58,-1.35980741795304,0.173890874383282
"ADMINTrump:FOREIGN_WORKER_INFO_STATEWY",-3608107356013.5,2653395847365.61,-1.35980741795302,0.173890874383288
