"","Estimate","Std. Error","z value","Pr(>|z|)"
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATEIN",4505137602518937,4439142801853.73,1014.8665640217,0
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATEIN",1537969198119.89,4439158246886.54,0.346455141399513,0.729000691044221
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEKS",1537983452121.54,4439158238365.7,0.34645835303401,0.728998277798762
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATEKS",-4502061616808569,4439156794737.72,-1014.17044384317,0
"JOB_INFO_EDUCATIONHigh School:FOREIGN_WORKER_INFO_STATEKS",1537983452128.43,4439158238365.48,0.34645835303558,0.728998277797583
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEKS",1537983452121.28,4439158238365.48,0.346458353033969,0.728998277798793
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATEKS",4505137595178307,4439157575012.28,1014.86318497398,0
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATEKS",-2048556326506.97,4439157790125.52,-0.461474095618719,0.644458502324002
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEKY",-4502061641297919,4439158430574.95,-1014.17007563635,0
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATEKY",-4502061640377042,4439158975232.96,-1014.16995099636,0
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEKY",-4502061645653864,4439158765814.1,-1014.17000002887,0
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATEKY",1537983452122.78,4439158238365.8,0.346458353034281,0.728998277798559
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATEKY",-4502061646427821,4439157708082.03,-1014.1702418527,0
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATELA",1537983452121.79,4439158238365.78,0.34645835303406,0.728998277798725
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATELA",-4502061643144938,4439158119540,-1014.17014711146,0
"JOB_INFO_EDUCATIONHigh School:FOREIGN_WORKER_INFO_STATELA",4505137610771311,4439158277035.78,1014.86302799268,0
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATELA",1537983452110.19,4439158238366.47,0.346458353031395,0.728998277800727
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATELA",1537983452123.83,4439158238365.67,0.346458353034529,0.728998277798373
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATELA",-4502061638311593,4439156864642.78,-1014.17043271659,0
"JOB_INFO_EDUCATIONAssociate's:FOREIGN_WORKER_INFO_STATEMA",1537983452123.22,4439158238365.9,0.346458353034373,0.72899827779849
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEMA",1537983452121.17,4439158238365.8,0.346458353033919,0.728998277798831
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATEMA",1537639230064.66,4439158296212.86,0.346380806329085,0.729056547705672
"JOB_INFO_EDUCATIONHigh School:FOREIGN_WORKER_INFO_STATEMA",1537983452123.15,4439158238365.71,0.346458353034373,0.72899827779849
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEMA",1537983452120.38,4439158238365.72,0.346458353033748,0.728998277798959
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATEMA",1537983452124.58,4439158238365.85,0.346458353034685,0.728998277798255
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATEMA",1537983452122.06,4439158238365.74,0.346458353034125,0.728998277798676
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEMD",1537983452120.71,4439158238365.71,0.346458353033822,0.728998277798903
"JOB_INFO_EDUCATIONHigh School:FOREIGN_WORKER_INFO_STATEMD",1537983452122.49,4439158238365.81,0.346458353034216,0.728998277798607
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEMD",1537983452121.26,4439158238365.74,0.346458353033945,0.728998277798811
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATEMD",1537983452122.77,4439158238365.65,0.346458353034292,0.728998277798551
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATEMD",-4502061650656317,4439159267702.47,-1014.16988649439,0
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEME",-4502061651004562,4439159267702.47,-1014.16988657283,0
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEME",-4502061643910758,4439158257316.96,-1014.17011580745,0
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATEME",1537983452105.25,4439158238360.34,0.34645835303076,0.728998277801205
"JOB_INFO_EDUCATIONAssociate's:FOREIGN_WORKER_INFO_STATEMI",1537985294687.9,4439153740627.2,0.346459119136209,0.728997702144409
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEMI",1537983452120.56,4439158238365.71,0.346458353033789,0.728998277798928
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEMI",1537983452120.62,4439158238365.71,0.346458353033803,0.728998277798917
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATEMI",1537983452122.44,4439158238365.65,0.346458353034216,0.728998277798607
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATEMI",-4502061624473450,4439153870133.05,-1014.17111372589,0
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEMN",1537983452120.63,4439158238365.72,0.346458353033804,0.728998277798917
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATEMN",-4502061644378705,4439158179715.11,-1014.17013364179,0
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEMN",1537983452120.51,4439158238365.7,0.346458353033778,0.728998277798937
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATEMN",-4502061639517287,4439157952062.12,-1014.17018455627,0
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATEMN",1537983452110.45,4439158238365.69,0.346458353031514,0.728998277800638
"JOB_INFO_EDUCATIONAssociate's:FOREIGN_WORKER_INFO_STATEMO",1537983452106.9,4439158238360.73,0.346458353031101,0.728998277800949
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEMO",1537983452120.78,4439158238365.77,0.346458353033833,0.728998277798895
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATEMO",-4502061643935880,4439157593862.51,-1014.17026738594,0
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEMO",1537983452122.37,4439158238365.73,0.346458353034195,0.728998277798623
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATEMO",1537983452110.23,4439158238365.76,0.346458353031459,0.72899827780068
"JOB_INFO_EDUCATIONHigh School:FOREIGN_WORKER_INFO_STATEMP",1537990087428.29,4439158350549.85,0.346459839000289,0.728997161233829
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEMP",1537983452138.34,4439158238365.9,0.34645835303778,0.72899827779593
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEMS",1537983452123.17,4439158238365.78,0.346458353034372,0.72899827779849
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATEMS",-4502061643804356,4439158206108.3,-1014.17012748262,0
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEMS",1537986517079.69,4439157345354.07,0.346459113166897,0.72899770662979
